loss,step,goal_pred_acc
2.8788073,75,0.07404796
3.0982184,76,0.06569343
2.9603553,77,0.07439825
3.0200632,78,0.06962457
2.9693205,79,0.056603774
2.8072333,80,0.07854545
2.9457324,81,0.08345428
3.0577574,82,0.053598776
2.900969,83,0.07049418
2.9532645,84,0.06676238
2.7279425,85,0.08321479
2.7698293,86,0.07816902
2.746146,87,0.068840586
2.7316468,88,0.050578035
2.7793195,89,0.085488506
2.883604,90,0.08381925
2.7243214,91,0.07423269
2.6169937,92,0.053546593
2.6368535,93,0.09007741
2.6416733,94,0.09090909
2.694991,95,0.045487896
2.5299847,96,0.07275321
2.5021472,97,0.058491897
2.4319932,98,0.08295626
2.713681,99,0.081497796
2.618647,100,0.0872093
2.3710284,101,0.090236686
2.5003247,102,0.093772896
2.4694843,103,0.075931236
2.4406815,104,0.104050286
2.4051003,105,0.08561151
2.4040036,106,0.08796622
2.3480923,107,0.093886465
2.3208206,108,0.07367668
2.4287093,109,0.10169491
2.3392413,110,0.09379509
2.1756048,111,0.10652174
2.4781218,112,0.087731816
2.3103452,113,0.118373275
2.2894917,114,0.09063671
2.2919042,115,0.11086957
2.380332,116,0.1139785
2.1403594,117,0.13323463
2.228275,118,0.103568934
2.1074977,119,0.15845825
2.2472436,120,0.11346549
2.1799355,121,0.12114696
2.040454,122,0.13902612
2.1563556,123,0.1387818
2.0685072,124,0.1322133
1.996532,125,0.124273255
1.9096698,126,0.14214993
1.8860612,127,0.13748191
2.0647485,128,0.1486676
2.0512195,129,0.17680743
2.0421827,130,0.13274983
1.9897687,131,0.16801174
1.9372305,132,0.15677656
1.9938688,133,0.16528925
1.9469745,134,0.15111111
1.7435455,135,0.21015516
1.8253435,136,0.16786744
1.850935,137,0.15071428
1.7772421,138,0.19635037
1.8633927,139,0.14416961
1.7474334,140,0.18794835
1.7446438,141,0.2014235
1.8912705,142,0.22031474
1.8119625,143,0.1698762
1.7390109,144,0.17134629
1.9108123,145,0.19487908
1.8052111,146,0.21490593
1.8258753,147,0.18495935
1.8861866,148,0.1847361
1.8018749,149,0.21315028
1.782562,150,0.2184874
1.6837002,151,0.22123237
1.5212936,152,0.22922637
1.5233663,153,0.24404332
1.6777778,154,0.2574893
1.5634813,155,0.24845149
1.5650463,156,0.24152848
1.5369791,157,0.28733033
1.4984725,158,0.27059713
1.5265626,159,0.26798823
1.4893737,160,0.26
1.512541,161,0.30035588
1.3986809,162,0.2770909
1.5117452,163,0.28931752
1.4288968,164,0.28955007
1.4949784,165,0.25610608
1.3779491,166,0.3621085
1.3236489,167,0.32393348
1.4219075,168,0.3182811
1.3674006,169,0.35952556
1.2409207,170,0.34805003
1.3491426,171,0.34634492
1.4145353,172,0.32627738
1.2754314,173,0.40170333
1.3138266,174,0.37742633
1.4615673,175,0.36588818
1.3298286,176,0.40290257
1.3185726,177,0.3950178
1.2341276,178,0.44615385
1.1790438,179,0.41900647
1.2462598,180,0.3662074
1.2404685,181,0.4368384
1.1362273,182,0.42032164
1.0522628,183,0.46244785
1.1384512,184,0.47329375
1.096056,185,0.48606148
1.0989078,186,0.47171196
1.2199645,187,0.4210909
1.0187658,188,0.52391464
1.1327487,189,0.46125996
1.2369131,190,0.44221106
1.1319714,191,0.51676387
1.0973676,192,0.5275762
1.0700673,193,0.53200567
1.1556593,194,0.52473867
1.0730505,195,0.5323902
1.0080669,196,0.55182487
1.0653573,197,0.5680391
1.0152022,198,0.5271493
1.0869935,199,0.5798859
1.1828545,200,0.56773746
1.2432532,201,0.55298245
1.3471825,202,0.57607925
1.2088585,203,0.62704307
1.2334312,204,0.610748
1.1865517,205,0.6382824
1.1206409,206,0.6007353
1.0498582,207,0.6474359
1.0803534,208,0.63523394
1.1010699,209,0.65421855
0.87669826,210,0.64468867
0.95189893,211,0.70036364
1.0376335,212,0.63496506
1.0126964,213,0.6738806
0.9460883,214,0.6965967
1.0190332,215,0.7147239
0.98064756,216,0.70946914
1.0426946,217,0.7017411
0.9851289,218,0.70674485
1.0999521,219,0.75092936
0.90964437,220,0.74130106
1.0409634,221,0.71742314
0.9947916,222,0.7480201
0.924399,223,0.7527513
0.9313691,224,0.78615916
0.9747423,225,0.7507184
0.88997513,226,0.77956617
0.91371113,227,0.7690037
0.9232693,228,0.8009845
0.82520866,229,0.79276085
0.8690622,230,0.7419847
0.83795565,231,0.8164006
0.91240835,232,0.7918455
0.9002066,233,0.7865249
0.8347886,234,0.8404864
0.8447566,235,0.8318584
0.88140386,236,0.82414305
0.9077239,237,0.86244845
0.88192177,238,0.84206694
0.8627315,239,0.8183129
0.86768854,240,0.85336196
0.876564,241,0.8443953
0.8558488,242,0.8771802
0.8650073,243,0.8502825
0.7594417,244,0.8648844
0.77761644,245,0.9014883
0.84115374,246,0.86022305
0.8831044,247,0.8735714
0.8034062,248,0.8636699
0.8233889,249,0.8751825
0.8350399,250,0.8810036
0.87608886,251,0.9054834
0.8126376,252,0.90156597
0.80906445,253,0.8855869
0.83802223,254,0.8897113
0.81341076,255,0.9002185
0.831453,256,0.9053764
0.89459497,257,0.90829057
0.8013342,258,0.89499307
0.83866936,259,0.9006575
0.7537785,260,0.92846924
0.8051853,261,0.94122136
0.8251885,262,0.89547807
0.8392742,263,0.9207082
0.8128835,264,0.87905604
0.7775725,265,0.9099291
0.90830123,266,0.91291934
0.8373366,267,0.909423
0.7912651,268,0.93577296
0.8464205,269,0.9201943
0.8234313,270,0.9062038
0.7836319,271,0.9319023
0.81581414,272,0.9079848
0.8317781,273,0.9266904
0.88863796,274,0.9287812
0.84507823,275,0.9573864
0.817208,276,0.9459264
0.81378466,277,0.9177778
0.81326556,278,0.916361
0.816172,279,0.94943017
0.81828064,280,0.93239224
0.85823023,281,0.9238295
0.7329478,282,0.9463277
0.8455132,283,0.95674485
0.76677346,284,0.92747253
0.84102124,285,0.9460642
0.8036253,286,0.9495549
0.90043795,287,0.93196785
0.84404165,288,0.9472603
0.82836384,289,0.96108407
0.7548449,290,0.9534368
0.80103767,291,0.9517638
0.7842265,292,0.9801419
0.80805,293,0.95636874
0.7033258,294,0.94051206
0.7559992,295,0.95577216
0.75574887,296,0.95965415
0.6878196,297,0.9656684
0.7450959,298,0.9593496
0.6864018,299,0.95607615
0.8017099,300,0.96117216
0.8078518,301,0.9755219
0.727833,302,0.9661368
0.7049597,303,0.9699301
0.73091024,304,0.9599126
0.71406025,305,0.9683591
0.8030351,306,0.96532595
0.69791174,307,0.975994
0.78092754,308,0.9676512
0.7425625,309,0.97613883
0.7569869,310,0.95767576
0.7401264,311,0.9756457
0.76557404,312,0.9672131
0.77593195,313,0.9647888
0.76271117,314,0.9798808
0.74023813,315,0.9675516
0.7604921,316,0.9792131
0.7595812,317,0.9793389
0.76727766,318,0.96290904
0.72972405,319,0.9687722
0.757967,320,0.9722222
0.7336076,321,0.962482
0.6913164,322,0.98796093
0.7419091,323,0.9560273
0.76854944,324,0.96425915
0.7050339,325,0.97822934
0.78631836,326,0.97938144
0.7155073,327,0.9738182
0.7059247,328,0.9648746
0.7697082,329,0.9555226
0.75418365,330,0.97034484
0.7494063,331,0.97927094
0.7856721,332,0.9682081
0.78630614,333,0.95120174
0.79515177,334,0.9725931
0.68401426,335,0.9774806
0.7088583,336,0.9533898
0.6740788,337,0.95968884
0.7610937,338,0.97159094
0.7217603,339,0.970128
0.7071242,340,0.9626524
0.8103579,341,0.9549815
0.74609643,342,0.9651416
0.7635587,343,0.9574468
0.7692209,344,0.9778729
0.7429822,345,0.94971263
0.7134118,346,0.9549483
0.7880457,347,0.94728917
0.7182511,348,0.98333335
0.63821334,349,0.9765684
0.667875,350,0.96549135
0.7026341,351,0.9641873
0.7074031,352,0.9743025
0.8005101,353,0.97159094
0.7778836,354,0.9719692
0.7547577,355,0.9732272
0.75049216,356,0.9827958
0.7376588,357,0.9614836
0.77679896,358,0.9607293
0.72149944,359,0.9703971
0.7729833,360,0.9719692
0.74127066,361,0.970128
0.74465334,362,0.9714286
0.73509467,363,0.98219585
0.6686333,364,0.9688889
0.7457836,365,0.97244376
0.7403802,366,0.9829377
0.728299,367,0.9598567
0.7451433,368,0.9750916
0.75042695,369,0.96939504
0.7477427,370,0.9609023
0.6710722,371,0.97779375
0.75507206,372,0.98355037
0.6880138,373,0.96405923
0.7025454,374,0.9826715
0.6601035,375,0.9777459
0.6858544,376,0.9842969
0.7097696,377,0.9697406
0.72716564,378,0.9645283
0.75618166,379,0.97207934
0.69068384,380,0.9768583
0.7628283,381,0.97020346
0.68348104,382,0.9731259
0.6962144,383,0.98584205
0.739477,384,0.96173656
0.71532035,385,0.97930527
0.67372054,386,0.9784173
0.68562627,387,0.9773723
0.7017007,388,0.97815
0.633836,389,0.9762076
0.7184196,390,0.97555715
0.64046943,391,0.9782766
0.6519177,392,0.9755539
0.64250445,393,0.96757555
0.69965535,394,0.9825297
0.6742345,395,0.97148967
0.74301565,396,0.98050976
0.6999346,397,0.9739584
0.6809349,398,0.97455096
0.627556,399,0.9860465
0.6621203,400,0.97442985
0.7167024,401,0.9859778
0.6935219,402,0.96562266
0.682501,403,0.9773352
0.63650244,404,0.9879774
0.6258555,405,0.97645324
0.6573144,406,0.9879004
0.69262034,407,0.9646017
0.6464308,408,0.9765396
0.67778003,409,0.9882006
0.6999733,410,0.97106826
0.68412334,411,0.97120225
0.70349574,412,0.97895503
0.68932104,413,0.98082596
0.7105734,414,0.9704849
0.6990161,415,0.9802198
0.6576463,416,0.9805895
0.6923533,417,0.9891305
0.69228995,418,0.9874477
0.6834587,419,0.9778571
0.6776168,420,0.97434074
0.6595747,421,0.9866171
0.68029237,422,0.97544646
0.62148577,423,0.97514623
0.68597186,424,0.9843284
0.62908727,425,0.9871612
0.66948164,426,0.9853455
0.66253686,427,0.9837685
0.6538737,428,0.9916725
0.6534819,429,0.98736995
0.6456656,430,0.9826268
0.7022604,431,0.9798416
0.65132344,432,0.98709685
0.644899,433,0.9917479
0.6616363,434,0.983871
0.67155296,435,0.9888724
0.6385352,436,0.98721594
0.642297,437,0.98813057
0.66584635,438,0.974035
0.621443,439,0.9891853
0.64839005,440,0.9886605
0.68047684,441,0.9854651
0.60066074,442,0.98130846
0.66208416,443,0.9867841
0.6551094,444,0.9888724
0.644663,445,0.974035
0.62383384,446,0.9921708
0.5958053,447,0.9871891
0.6002056,448,0.9893692
0.64364547,449,0.98575497
0.6244203,450,0.9661908
0.62348425,451,0.9943302
0.6585055,452,0.9786932
0.6281612,453,0.983688
0.6183159,454,0.9862175
0.599296,455,0.98630136
0.68953055,456,0.98746514
0.6169286,457,0.9878571
0.63091767,458,0.98395336
0.65807873,459,0.9943101
0.59658086,460,0.9883297
0.7297761,461,0.99771863
0.6460317,462,0.9872085
0.65631086,463,0.9929726
0.6654709,464,0.9854121
0.63760966,465,0.98813057
0.6424782,466,0.98838896
0.58615535,467,0.98736995
0.6085834,468,0.9867841
0.61464405,469,0.99061376
0.6113669,470,0.9841498
0.5684168,471,0.99202317
0.60049295,472,0.9880686
0.60899365,473,0.98411554
0.5791216,474,0.9863897
0.62245166,475,0.98640484
0.6632973,476,0.9896194
0.6405403,477,0.9880113
0.6216801,478,0.99426115
0.59170926,479,0.9948148
0.6564978,480,0.98446745
0.62229294,481,0.98920864
0.6112054,482,0.9938603
0.61469084,483,0.9794118
0.6280984,484,0.98897064
0.68322027,485,0.9835943
0.62386507,486,0.99102473
0.6348505,487,0.9971015
0.6145749,488,0.9866291
0.6003306,489,0.987225
0.70761573,490,0.9943383
0.61326504,491,0.9956173
0.6071166,492,0.9926686
0.5782782,493,0.9880864
0.64829475,494,0.99290276
0.6473069,495,0.99443287
0.6985947,496,0.987106
0.7329674,497,0.9749652
0.7180481,498,0.9882612
0.6989774,499,0.9951083
0.66597533,500,0.99628526
0.70013237,501,0.9985348
0.69427323,502,0.98920864
0.6726671,503,0.9949677
0.65680945,504,0.9896623
0.6533052,505,0.9918699
0.63890624,506,0.9883212
0.58398813,507,0.9948033
0.6296147,508,0.9905386
0.6674879,509,0.98496777
0.66988885,510,0.9834483
0.6022421,511,0.9948868
0.5947588,512,0.9904971
0.5783588,513,0.9874816
0.65385365,514,0.9916376
0.60605437,515,0.98888063
0.6246473,516,0.99857754
0.6264659,517,0.9963504
0.6100132,518,0.98090523
0.64136565,519,0.994257
0.5671676,520,0.99120235
0.5703216,521,0.98756045
0.57212293,522,0.9985218
0.658789,523,0.9824047
0.5942755,524,0.9882353
0.6479874,525,0.9871535
0.6122297,526,0.9894958
0.6381699,527,0.9864865
0.56620604,528,0.99061376
0.5491623,529,0.98653704
0.7010843,530,0.9887482
0.6046929,531,0.99327856
0.58040285,532,0.99247557
0.6397796,533,0.9847162
0.54032546,534,0.9879262
0.60037446,535,0.9910837
0.6148415,536,0.9867872
0.61758405,537,0.9886444
0.6138752,538,0.9904971
0.57442284,539,0.98557
0.61273617,540,0.978022
0.5960117,541,0.98788315
0.621102,542,0.99561083
0.56312287,543,0.9948605
0.58051115,544,0.9927272
0.6063557,545,0.9927378
0.5908443,546,0.99177265
0.57354486,547,0.9916376
0.5983604,548,0.9924295
0.5753511,549,0.9933481
0.5821297,550,0.9936975
0.5877146,551,0.9901409
0.57064664,552,0.99240696
0.6330666,553,0.9924925
0.61047924,554,0.99039173
0.6221382,555,0.9949713
0.6502417,556,0.9902778
0.6538113,557,0.9941691
0.6479705,558,0.98324025
0.6728853,559,0.99495673
0.6844148,560,0.99263084
0.7009549,561,0.98775214
0.7272649,562,0.99189985
0.7839576,563,0.9910314
0.7856359,564,0.99626034
0.78901184,565,0.98936176
0.7119296,566,0.9928316
0.6743084,567,0.98248076
0.6708825,568,0.9897885
0.7218743,569,0.9919414
0.6982655,570,0.9921708
0.7138881,571,0.9977376
0.70739347,572,0.99575067
0.7054689,573,0.9985896
0.73096085,574,0.9892704
0.5922105,575,0.99348766
0.72842073,576,0.98634076
0.5959954,577,0.9906609
0.6417854,578,0.9919473
0.66206175,579,0.99214286
0.66932887,580,0.99723375
0.6031321,581,0.9879519
0.6407587,582,0.99490905
0.6783143,583,0.9910581
0.6452322,584,0.98718864
0.68526137,585,0.99497485
0.7224138,586,0.97241867
0.64146364,587,0.98955226
0.69474375,588,0.9929824
0.68341994,589,0.9941691
0.6003294,590,0.9867319
0.63006926,591,0.99416065
0.64932257,592,0.9785912
0.66509324,593,0.9851852
0.61174023,594,0.99634504
0.6773418,595,0.9861879
0.66062105,596,0.98858774
0.63738114,597,0.99854124
0.63153887,598,0.9963343
0.6612935,599,0.9888971
0.6076017,600,0.9904271
0.60643786,601,0.9926847
0.6094194,602,0.9956958
0.6384832,603,0.99637944
0.59306324,604,0.98875564
0.6495737,605,0.98932385
0.6329771,606,0.9909534
0.6143418,607,0.98920083
0.598688,608,0.9920058
0.5241448,609,0.9977811
0.64293283,610,0.9972184
0.5708955,611,0.9915671
0.57118094,612,0.99421126
0.6059381,613,0.98544395
0.6584291,614,0.9969651
0.59301794,615,0.99563634
0.6076986,616,0.99367535
0.5849446,617,0.991453
0.570648,618,0.9970436
0.59358776,619,0.9902166
0.6061797,620,0.9956616
0.5752598,621,0.9964614
0.59452116,622,0.9915552
0.65649366,623,0.99397135
0.5706356,624,0.99069434
0.61838245,625,0.98902607
0.5929348,626,0.9891931
0.60804117,627,0.9927272
0.5670495,628,0.9943623
0.6101312,629,0.997114
0.6226491,630,0.98829556
0.608368,631,0.99616563
0.61333096,632,0.9918276
0.57811934,633,0.99857754
0.63183296,634,0.9957235
0.5691285,635,0.99642855
0.57357323,636,0.9951049
0.6240788,637,0.9898771
0.5878253,638,0.98965263
0.6322798,639,0.99164766
0.637544,640,0.9964158
0.61783856,641,0.9904971
0.6084526,642,0.9977662
0.5509218,643,0.9963289
0.5762635,644,0.99142855
0.6262386,645,0.99403876
0.6398165,646,0.9934498
0.59222376,647,0.99568963
0.6166588,648,0.9895053
0.6110203,649,0.9880618
0.6074171,650,0.9903704
0.5702826,651,1.0
0.6198843,652,0.98876405
0.6246239,653,0.99633163
0.6480013,654,0.9947994
0.6633466,655,0.9879433
0.59378046,656,0.991298
0.6300595,657,0.9977729
0.5904805,658,0.9907539
0.5751308,659,0.9978292
0.62629807,660,1.0
0.60301733,661,0.9918216
0.5689441,662,0.9920174
0.5720513,663,0.99571425
0.5738711,664,0.99418604
0.65901405,665,0.9957447
0.58259755,666,0.9948225
0.5822824,667,0.9934114
0.5790524,668,0.99434626
0.6132197,669,0.99493486
0.5916418,670,0.992785
0.5728094,671,0.99634236
0.602182,672,0.99354845
0.566488,673,0.995702
0.6223174,674,0.9978933
0.6211545,675,0.99497485
0.5789354,676,0.9985086
0.6333824,677,0.9963557
0.60962176,678,0.9911373
0.64319223,679,0.9943741
0.76956105,680,0.99214286
0.75900245,681,0.9913793
0.82447505,682,0.99779737
0.8857186,683,0.99218196
0.8641784,684,0.9902913
0.90186465,685,0.996382
0.84310377,686,0.99781185
0.96227694,687,0.9927798
0.9278241,688,0.99552906
0.86970156,689,0.99367535
0.928801,690,0.99512535
0.8026408,691,0.99427754
0.72252107,692,0.9977169
0.7052705,693,0.98876405
0.6371756,694,0.9965326
0.6896385,695,0.98058254
0.66188943,696,0.994898
0.651985,697,0.99540937
0.68796456,698,0.9891461
0.67450637,699,1.0
0.66905034,700,0.993007
0.7354715,701,0.9971388
0.7599318,702,0.99132943
0.7586476,703,0.98866856
0.76456356,704,0.9963477
0.75403327,705,0.9914954
0.77699375,706,0.989011
0.69868106,707,0.98776096
0.7243383,708,0.9936351
0.71921915,709,0.99567723
0.65022624,710,0.9917293
0.647517,711,0.99851304
0.6705133,712,0.98577845
0.68498415,713,0.98496777
0.68337905,714,0.9924528
0.6408149,715,0.99705666
0.6867683,716,0.9955556
0.63427824,717,0.99706745
0.6121759,718,0.9893617
0.6777326,719,0.9941776
0.6198648,720,0.9957387
0.66561764,721,0.9857143
0.6023845,722,0.99191767
0.63185227,723,0.99785566
0.6850385,724,0.99197084
0.6649951,725,0.996299
0.7668473,726,0.9956044
0.8204341,727,0.9957687
0.8038401,728,0.9985316
0.8712696,729,0.99857956
0.89571106,730,0.9941903
0.948619,731,0.9936664
0.9273023,732,0.9911439
0.93002,733,0.99299234
0.96723866,734,0.99354845
0.99078494,735,0.9864383
0.8194523,736,0.99136066
0.88549995,737,0.99697435
0.990174,738,0.9956647
0.9035533,739,0.99925864
0.8884085,740,0.9916551
0.7745255,741,0.9949202
0.8034447,742,0.99558496
0.7971555,743,0.994382
0.7003804,744,0.994257
0.74330103,745,0.9964311
0.6897142,746,0.99136066
0.6458088,747,1.0
0.6665008,748,0.99580127
0.69340914,749,0.9892164
0.6678894,750,0.9985916
0.6276974,751,0.99718505
0.64640886,752,0.9985174
0.6022128,753,0.9956332
0.5686426,754,0.99856526
0.5882416,755,0.9970631
0.6135091,756,0.9948148
0.5908506,757,0.99238753
0.6047698,758,0.9956427
0.5862082,759,0.9948643
0.6799622,760,0.98930866
0.6289705,761,0.9950178
0.56255734,762,0.9985906
0.6378098,763,0.9971285
0.6198357,764,0.9921875
0.6723867,765,0.98917747
0.6123328,766,0.99421966
0.6370771,767,0.99475265
0.5919803,768,0.98994976
0.5667039,769,0.99406964
0.5980457,770,0.99857956
0.62674534,771,0.9926901
0.59544396,772,0.997093
0.60527444,773,0.997116
0.5449494,774,0.99555224
0.60056597,775,0.9985856
0.60983485,776,0.9949312
0.5751606,777,0.9985262
0.58943915,778,0.99406964
0.5832658,779,0.9933726
0.6154839,780,0.99115044
0.6617364,781,1.0
0.59292,782,0.9949677
0.62297785,783,0.99185187
0.59107745,784,0.9935205
0.60654086,785,0.99074733
0.5544904,786,0.99467677
0.55157334,787,0.997191
0.60540456,788,0.99639505
0.5938198,789,0.98965263
0.5906505,790,0.99493855
0.6402049,791,0.992554
0.56944185,792,0.994302
0.5265657,793,0.9915374
0.6053476,794,0.99558496
0.5960247,795,0.9928724
0.6563714,796,0.987398
0.61219877,797,0.9939577
0.61038905,798,0.99925977
0.5104088,799,0.99846506
0.61750627,800,0.99637157
0.644173,801,0.999262
0.5525377,802,0.99643874
0.59737676,803,0.996988
0.61334026,804,0.99929774
0.6163105,805,0.9957687
0.6247739,806,0.9978054
0.5806806,807,0.9862019
0.55213314,808,0.9911308
0.6157969,809,0.9918759
0.5881307,810,0.9898551
0.56923777,811,0.9872702
0.5784379,812,0.99040586
0.53324634,813,0.9971388
0.6291089,814,0.99170697
0.62162244,815,1.0
0.59924686,816,0.99140406
0.6198571,817,0.99643624
0.57507104,818,0.9985391
0.6237392,819,0.989301
0.61057043,820,0.98870856
0.546327,821,0.9936931
0.57572687,822,0.99351585
0.5829932,823,0.995539
0.5463749,824,0.99707174
0.5549524,825,0.99478
0.5684884,826,0.9935714
0.6100545,827,0.9948793
0.6300405,828,0.9963583
0.64081246,829,0.9923077
0.5336704,830,0.9949422
0.5302531,831,0.99626034
0.60369164,832,0.9965181
0.5989878,833,0.9978198
0.5666804,834,0.98559076
0.58890784,835,0.9964614
0.61417216,836,0.9969789
0.5702131,837,0.9992674
0.5370167,838,0.9985141
0.60151595,839,0.98602945
0.6057809,840,0.9979196
0.57182235,841,0.99352986
0.54203767,842,0.99421966
0.57751137,843,0.99784636
0.561255,844,0.99358976
0.5605432,845,0.9933872
0.55308825,846,0.9992748
0.5906454,847,0.99858654
0.5915526,848,0.9928316
0.5841505,849,0.9913044
0.53792214,850,0.9956205
0.58646715,851,0.9971015
0.5889551,852,0.9971571
0.5874916,853,0.9957924
0.5755044,854,0.9935065
0.5591396,855,0.998503
0.57708687,856,0.993994
0.5444769,857,0.9977761
0.6115319,858,0.9929874
0.56873703,859,0.9947917
0.5449356,860,0.99715304
0.55363244,861,0.99418604
0.56057024,862,0.9985745
0.51917654,863,0.98992807
0.59380263,864,0.9935714
0.67188793,865,0.99386495
0.5701226,866,0.9919058
0.5990988,867,0.995509
0.56106347,868,0.9957627
0.6055952,869,0.99860436
0.58861786,870,0.9963925
0.58932656,871,0.99568343
0.5787026,872,0.9912409
0.5679299,873,0.9931224
0.62398267,874,0.997197
0.62733734,875,0.9914954
0.58211064,876,0.9937282
0.6524667,877,0.99570507
0.57238764,878,0.99851525
0.65287954,879,0.98976105
0.536225,880,0.9939256
0.56942075,881,0.9957387
0.5737823,882,0.9954989
0.59490603,883,0.9920977
0.5901137,884,0.99260354
0.5929917,885,0.9941349
0.53987193,886,0.9971056
0.5733088,887,1.0
0.542932,888,0.99707603
0.5288701,889,0.9992459
0.5566803,890,0.99493855
0.56691754,891,0.99712646
0.5766771,892,0.99786025
0.5660211,893,0.9921204
0.5913251,894,0.9879944
0.5553123,895,0.9956647
0.5512605,896,0.99502134
0.5831797,897,0.992785
0.5684185,898,0.9992748
0.579857,899,0.99339694
0.5480582,900,0.9978992
0.55778515,901,0.9986149
0.5156106,902,1.0
0.5215183,903,0.9944095
0.5512014,904,0.99580127
0.5622953,905,0.9934924
0.5182831,906,0.9970951
0.54229635,907,0.99850076
0.5480676,908,0.99928373
0.48089123,909,0.9978022
0.5696309,910,0.99707174
0.5790978,911,0.9951857
0.5564956,912,1.0
0.54392034,913,0.99513215
0.5327245,914,0.9946278
0.5567492,915,0.995842
0.5899285,916,0.9906743
0.5276128,917,1.0
0.52482516,918,0.9930021
0.52687734,919,0.9985196
0.5399756,920,0.99336773
0.4950071,921,0.99429387
0.5532102,922,0.99635303
0.5317147,923,0.99643624
0.55794555,924,0.99071425
0.5548276,925,0.998503
0.54042256,926,0.997799
0.5034792,927,1.0
0.50618225,928,0.9978648
0.53940725,929,0.9992852
0.540885,930,0.9929676
0.5515414,931,0.9922861
0.52307475,932,0.99546826
0.5333119,933,0.9940872
0.5948204,934,0.9912281
0.57768387,935,0.9985508
0.49710652,936,0.9937107
0.5598576,937,0.99341625
0.55637366,938,0.9898403
0.55112195,939,0.9942155
0.5567065,940,1.0
0.5590373,941,1.0
0.5715349,942,0.99354845
0.547457,943,0.9941306
0.60093284,944,0.9977909
0.535166,945,0.9962207
0.5283815,946,0.9947487
0.55668306,947,0.9923077
0.5794397,948,0.9948718
0.48776197,949,0.999262
0.5417784,950,0.99500716
0.58732927,951,0.99266326
0.4834438,952,0.996337
0.54766977,953,0.995699
0.54545784,954,0.9956459
0.5456766,955,0.9936664
0.5662094,956,0.99856526
0.5003326,957,0.9985433
0.5684496,958,0.99558496
0.5159148,959,0.992126
0.5479752,960,0.99856424
0.5677352,961,0.99
0.5348559,962,0.9985663
0.5171714,963,0.9985444
0.5566646,964,0.99429387
0.56818604,965,0.9972261
0.52531844,966,0.9992543
0.52801484,967,0.9970824
0.5462981,968,0.9887218
0.51318145,969,0.9977562
0.5425253,970,0.9992674
0.49403888,971,0.9930769
0.5174154,972,0.9978182
0.54618204,973,0.99695814
0.54405934,974,0.9971388
0.5383636,975,0.994257
0.5337765,976,0.9956741
0.54100794,977,0.9882759
0.51083046,978,1.0
0.49174985,979,0.994302
0.48292696,980,0.9934114
0.5385514,981,0.9963045
0.49510446,982,0.99714285
0.51202047,983,0.9978261
0.5270097,984,0.99781024
0.5590025,985,0.9915908
0.53074294,986,0.99132943
0.50777406,987,0.9934259
0.51464313,988,0.98960656
0.5733517,989,0.9948868
0.5404065,990,0.99999994
0.56830084,991,0.9970782
0.59348166,992,0.9957806
0.5695883,993,0.99489427
0.6415833,994,0.99269545
0.5726558,995,0.9850321
0.5448907,996,0.9943503
0.53442764,997,0.99630994
0.56366324,998,0.99628526
0.5311058,999,0.9953952
0.5582419,1000,0.99372387
0.497415,1001,0.9963847
0.51914454,1002,0.99782294
0.49035457,1003,0.99764895
0.49556264,1004,0.99570817
0.5235,1005,0.9963847
0.5265598,1006,0.9986159
0.546285,1007,0.99639505
0.57325846,1008,0.99362606
0.63952947,1009,0.997921
