k,gain,policy_samples,true_goal_in_possible
4,2.321928094887362,6,False
4,2.0588936890535683,7,True
4,2.0588936890535683,8,True
4,2.0588936890535683,9,True
4,2.0588936890535683,10,True
4,2.0588936890535683,11,True
4,2.0588936890535683,12,True
4,2.0588936890535683,13,True
4,2.0588936890535683,14,True
4,2.0588936890535683,15,True
4,2.0588936890535683,16,True
4,2.0588936890535683,17,True
4,2.0588936890535683,18,True
4,2.0588936890535683,19,True
4,2.0588936890535683,20,True
4,2.0588936890535683,21,True
4,2.0588936890535683,22,True
4,2.0588936890535683,23,True
4,2.0588936890535683,24,True
4,4.643856189774724,0,False
4,4.643856189774724,1,False
4,3.6438561897747244,2,True
4,3.6438561897747244,3,True
4,3.0588936890535683,4,True
4,3.0588936890535683,5,True
4,2.6438561897747244,6,True
4,2.6438561897747244,7,True
4,2.6438561897747244,8,True
4,2.6438561897747244,9,True
4,2.6438561897747244,10,True
4,2.6438561897747244,11,True
4,2.6438561897747244,12,True
4,2.6438561897747244,13,True
4,2.6438561897747244,14,True
4,2.6438561897747244,15,True
4,2.6438561897747244,16,True
4,2.6438561897747244,17,True
4,2.6438561897747244,18,True
4,2.6438561897747244,19,True
4,2.6438561897747244,20,True
4,2.6438561897747244,21,True
4,2.6438561897747244,22,True
4,2.6438561897747244,23,True
4,2.6438561897747244,24,True
5,3.0588936890535683,0,True
5,2.6438561897747244,1,True
5,2.6438561897747244,2,True
5,2.6438561897747244,3,True
5,2.6438561897747244,4,True
5,2.6438561897747244,5,True
5,2.6438561897747244,6,True
5,2.6438561897747244,7,True
5,2.6438561897747244,8,True
5,2.6438561897747244,9,True
5,2.6438561897747244,10,True
5,2.6438561897747244,11,True
5,2.6438561897747244,12,True
5,2.6438561897747244,13,True
5,2.6438561897747244,14,True
5,2.6438561897747244,15,True
5,2.6438561897747244,16,True
5,2.6438561897747244,17,True
5,2.6438561897747244,18,True
5,2.6438561897747244,19,True
5,2.6438561897747244,20,True
5,2.6438561897747244,21,True
5,2.6438561897747244,22,True
5,2.6438561897747244,23,True
5,2.6438561897747244,24,True
5,3.6438561897747244,0,False
5,2.6438561897747244,1,False
5,2.6438561897747244,2,False
5,2.6438561897747244,3,False
5,2.6438561897747244,4,False
5,2.321928094887362,5,False
5,2.321928094887362,6,False
5,2.321928094887362,7,False
5,2.321928094887362,8,False
5,2.321928094887362,9,False
5,2.321928094887362,10,False
5,2.321928094887362,11,False
5,2.321928094887362,12,False
5,2.321928094887362,13,False
5,2.321928094887362,14,False
5,2.321928094887362,15,False
5,2.321928094887362,16,False
5,2.321928094887362,17,False
5,2.321928094887362,18,False
5,2.321928094887362,19,False
5,2.321928094887362,20,False
5,2.321928094887362,21,False
5,2.321928094887362,22,False
5,2.321928094887362,23,False
5,2.321928094887362,24,False
5,4.643856189774724,0,True
5,4.643856189774724,1,True
5,4.643856189774724,2,True
5,4.643856189774724,3,True
5,4.643856189774724,4,True
5,4.643856189774724,5,True
5,4.643856189774724,6,True
5,4.643856189774724,7,True
5,4.643856189774724,8,True
5,4.643856189774724,9,True
5,4.643856189774724,10,True
5,4.643856189774724,11,True
5,4.643856189774724,12,True
5,4.643856189774724,13,True
5,4.643856189774724,14,True
5,4.643856189774724,15,True
5,4.643856189774724,16,True
5,4.643856189774724,17,True
5,4.643856189774724,18,True
5,4.643856189774724,19,True
5,4.643856189774724,20,True
5,4.643856189774724,21,True
5,4.643856189774724,22,True
5,4.643856189774724,23,True
5,4.643856189774724,24,True
5,4.643856189774724,0,False
5,3.6438561897747244,1,False
5,3.6438561897747244,2,False
5,3.6438561897747244,3,False
5,3.6438561897747244,4,False
5,3.0588936890535683,5,False
5,3.0588936890535683,6,False
5,3.0588936890535683,7,False
5,3.0588936890535683,8,False
5,3.0588936890535683,9,False
5,3.0588936890535683,10,False
5,3.0588936890535683,11,False
5,3.0588936890535683,12,False
5,3.0588936890535683,13,False
5,3.0588936890535683,14,False
5,3.0588936890535683,15,False
5,3.0588936890535683,16,False
5,3.0588936890535683,17,False
5,3.0588936890535683,18,False
5,3.0588936890535683,19,False
5,3.0588936890535683,20,False
5,3.0588936890535683,21,False
5,3.0588936890535683,22,False
5,3.0588936890535683,23,False
5,3.0588936890535683,24,False
5,4.643856189774724,0,False
5,3.6438561897747244,1,False
5,3.6438561897747244,2,False
5,3.6438561897747244,3,False
5,3.6438561897747244,4,False
5,3.6438561897747244,5,False
5,3.6438561897747244,6,False
5,3.6438561897747244,7,False
5,3.6438561897747244,8,False
5,3.6438561897747244,9,False
5,3.6438561897747244,10,False
5,3.6438561897747244,11,False
5,3.6438561897747244,12,False
5,3.6438561897747244,13,False
5,3.6438561897747244,14,False
5,3.6438561897747244,15,False
5,3.6438561897747244,16,False
5,3.6438561897747244,17,False
5,3.6438561897747244,18,False
5,3.6438561897747244,19,False
5,3.6438561897747244,20,False
5,3.6438561897747244,21,False
5,3.6438561897747244,22,False
5,3.6438561897747244,23,False
5,3.6438561897747244,24,False
5,0.0,0,False
5,0.0,1,False
5,0.0,2,False
5,0.0,3,False
5,0.0,4,False
5,0.0,5,False
5,0.0,6,False
5,0.0,7,False
5,0.0,8,False
5,0.0,9,False
5,0.0,10,False
5,0.0,11,False
5,0.0,12,False
5,0.0,13,False
5,0.0,14,False
5,0.0,15,False
5,0.0,16,False
5,0.0,17,False
5,0.0,18,False
5,0.0,19,False
5,0.0,20,False
5,0.0,21,False
5,0.0,22,False
5,0.0,23,False
5,0.0,24,False
5,3.6438561897747244,0,True
5,3.6438561897747244,1,True
5,3.0588936890535683,2,True
5,3.0588936890535683,3,True
5,3.0588936890535683,4,True
5,3.0588936890535683,5,True
5,3.0588936890535683,6,True
5,2.6438561897747244,7,True
5,2.6438561897747244,8,True
5,2.6438561897747244,9,True
5,2.6438561897747244,10,True
5,2.6438561897747244,11,True
5,2.6438561897747244,12,True
5,2.6438561897747244,13,True
5,2.6438561897747244,14,True
5,2.6438561897747244,15,True
5,2.6438561897747244,16,True
5,2.6438561897747244,17,True
5,2.6438561897747244,18,True
5,2.6438561897747244,19,True
5,2.6438561897747244,20,True
5,2.6438561897747244,21,True
5,2.6438561897747244,22,True
5,2.6438561897747244,23,True
5,2.6438561897747244,24,True
5,0.0,0,False
5,0.0,1,False
5,0.0,2,False
5,0.0,3,False
5,0.0,4,False
5,0.0,5,False
5,0.0,6,False
5,0.0,7,False
5,0.0,8,False
5,0.0,9,False
5,0.0,10,False
5,0.0,11,False
5,0.0,12,False
5,0.0,13,False
5,0.0,14,False
5,0.0,15,False
5,0.0,16,False
5,0.0,17,False
5,0.0,18,False
5,0.0,19,False
5,0.0,20,False
5,0.0,21,False
5,0.0,22,False
5,0.0,23,False
5,0.0,24,False
5,3.6438561897747244,0,False
5,2.6438561897747244,1,False
5,2.6438561897747244,2,False
5,2.6438561897747244,3,False
5,2.6438561897747244,4,False
5,2.321928094887362,5,False
5,2.321928094887362,6,False
5,2.0588936890535683,7,True
5,2.0588936890535683,8,True
5,2.0588936890535683,9,True
5,2.0588936890535683,10,True
5,2.0588936890535683,11,True
5,2.0588936890535683,12,True
5,2.0588936890535683,13,True
5,2.0588936890535683,14,True
5,2.0588936890535683,15,True
5,2.0588936890535683,16,True
5,2.0588936890535683,17,True
5,2.0588936890535683,18,True
5,2.0588936890535683,19,True
5,2.0588936890535683,20,True
5,2.0588936890535683,21,True
5,2.0588936890535683,22,True
5,2.0588936890535683,23,True
5,2.0588936890535683,24,True
5,0.0,0,False
5,0.0,1,False
5,0.0,2,False
5,0.0,3,False
5,0.0,4,False
5,0.0,5,False
5,0.0,6,False
5,0.0,7,False
5,0.0,8,False
5,0.0,9,False
5,0.0,10,False
5,0.0,11,False
5,0.0,12,False
5,0.0,13,False
5,0.0,14,False
5,0.0,15,False
5,0.0,16,False
5,0.0,17,False
5,0.0,18,False
5,0.0,19,False
5,0.0,20,False
5,0.0,21,False
5,0.0,22,False
5,0.0,23,False
5,0.0,24,False
6,3.6438561897747244,0,True
6,3.0588936890535683,1,True
6,3.0588936890535683,2,True
6,3.0588936890535683,3,True
6,3.0588936890535683,4,True
6,3.0588936890535683,5,True
6,3.0588936890535683,6,True
6,2.6438561897747244,7,True
6,2.6438561897747244,8,True
6,2.6438561897747244,9,True
6,2.6438561897747244,10,True
6,2.6438561897747244,11,True
6,2.6438561897747244,12,True
6,2.6438561897747244,13,True
6,2.6438561897747244,14,True
6,2.6438561897747244,15,True
6,2.6438561897747244,16,True
6,2.6438561897747244,17,True
6,2.6438561897747244,18,True
6,2.6438561897747244,19,True
6,2.6438561897747244,20,True
6,2.6438561897747244,21,True
6,2.6438561897747244,22,True
6,2.6438561897747244,23,True
6,2.6438561897747244,24,True
6,4.643856189774724,0,False
6,3.6438561897747244,1,False
6,3.6438561897747244,2,False
6,3.6438561897747244,3,False
6,3.6438561897747244,4,False
6,3.0588936890535683,5,False
6,3.0588936890535683,6,False
6,3.0588936890535683,7,False
6,3.0588936890535683,8,False
6,3.0588936890535683,9,False
6,3.0588936890535683,10,False
6,3.0588936890535683,11,False
6,3.0588936890535683,12,False
6,3.0588936890535683,13,False
6,3.0588936890535683,14,False
6,3.0588936890535683,15,False
6,3.0588936890535683,16,False
6,3.0588936890535683,17,False
6,3.0588936890535683,18,False
6,3.0588936890535683,19,False
6,3.0588936890535683,20,False
6,3.0588936890535683,21,False
6,3.0588936890535683,22,False
6,3.0588936890535683,23,False
6,3.0588936890535683,24,False
6,0.0,0,False
6,0.0,1,False
6,0.0,2,False
6,0.0,3,False
6,0.0,4,False
6,0.0,5,False
6,0.0,6,False
6,0.0,7,False
6,0.0,8,False
6,0.0,9,False
6,0.0,10,False
6,0.0,11,False
6,0.0,12,False
6,0.0,13,False
6,0.0,14,False
6,0.0,15,False
6,0.0,16,False
6,0.0,17,False
6,0.0,18,False
6,0.0,19,False
6,0.0,20,False
6,0.0,21,False
6,0.0,22,False
6,0.0,23,False
6,0.0,24,False
6,4.643856189774724,0,False
6,3.6438561897747244,1,False
6,3.6438561897747244,2,False
6,3.6438561897747244,3,False
6,3.6438561897747244,4,False
6,3.0588936890535683,5,False
6,3.0588936890535683,6,False
6,3.0588936890535683,7,False
6,3.0588936890535683,8,False
6,3.0588936890535683,9,False
6,3.0588936890535683,10,False
6,3.0588936890535683,11,False
6,3.0588936890535683,12,False
6,3.0588936890535683,13,False
6,3.0588936890535683,14,False
6,3.0588936890535683,15,False
6,3.0588936890535683,16,False
6,3.0588936890535683,17,False
6,3.0588936890535683,18,False
6,3.0588936890535683,19,False
6,3.0588936890535683,20,False
6,3.0588936890535683,21,False
6,3.0588936890535683,22,False
6,3.0588936890535683,23,False
6,3.0588936890535683,24,False
6,4.643856189774724,0,False
6,3.6438561897747244,1,False
6,3.6438561897747244,2,False
6,3.6438561897747244,3,False
6,3.6438561897747244,4,False
6,3.0588936890535683,5,False
6,3.0588936890535683,6,False
6,3.0588936890535683,7,False
6,3.0588936890535683,8,False
6,3.0588936890535683,9,False
6,3.0588936890535683,10,False
6,2.6438561897747244,11,True
6,2.6438561897747244,12,True
6,2.6438561897747244,13,True
6,2.6438561897747244,14,True
6,2.6438561897747244,15,True
6,2.6438561897747244,16,True
6,2.6438561897747244,17,True
6,2.6438561897747244,18,True
6,2.6438561897747244,19,True
6,2.6438561897747244,20,True
6,2.6438561897747244,21,True
6,2.6438561897747244,22,True
6,2.6438561897747244,23,True
6,2.6438561897747244,24,True
6,0.0,0,False
6,4.643856189774724,1,False
6,4.643856189774724,2,False
6,4.643856189774724,3,False
6,4.643856189774724,4,False
6,4.643856189774724,5,False
6,4.643856189774724,6,False
6,4.643856189774724,7,False
6,4.643856189774724,8,False
6,4.643856189774724,9,False
6,4.643856189774724,10,False
6,4.643856189774724,11,False
6,4.643856189774724,12,False
6,4.643856189774724,13,False
6,4.643856189774724,14,False
6,4.643856189774724,15,False
6,4.643856189774724,16,False
6,4.643856189774724,17,False
6,4.643856189774724,18,False
6,4.643856189774724,19,False
6,4.643856189774724,20,False
6,4.643856189774724,21,False
6,4.643856189774724,22,False
6,4.643856189774724,23,False
6,4.643856189774724,24,False
6,4.643856189774724,0,True
6,4.643856189774724,1,True
6,4.643856189774724,2,True
6,4.643856189774724,3,True
6,3.6438561897747244,4,True
6,3.6438561897747244,5,True
6,3.6438561897747244,6,True
6,3.6438561897747244,7,True
6,3.6438561897747244,8,True
6,3.6438561897747244,9,True
6,3.6438561897747244,10,True
6,3.6438561897747244,11,True
6,3.6438561897747244,12,True
6,3.6438561897747244,13,True
6,3.6438561897747244,14,True
6,3.6438561897747244,15,True
6,3.6438561897747244,16,True
6,3.6438561897747244,17,True
6,3.6438561897747244,18,True
6,3.6438561897747244,19,True
6,3.6438561897747244,20,True
6,3.6438561897747244,21,True
6,3.6438561897747244,22,True
6,3.6438561897747244,23,True
6,3.6438561897747244,24,True
6,0.0,0,False
6,0.0,1,False
6,0.0,2,False
6,0.0,3,False
6,0.0,4,False
6,0.0,5,False
6,0.0,6,False
6,0.0,7,False
6,0.0,8,False
6,0.0,9,False
6,0.0,10,False
6,0.0,11,False
6,0.0,12,False
6,0.0,13,False
6,0.0,14,False
6,0.0,15,False
6,0.0,16,False
6,0.0,17,False
6,0.0,18,False
6,0.0,19,False
6,0.0,20,False
6,0.0,21,False
6,0.0,22,False
6,0.0,23,False
6,0.0,24,False
6,0.0,0,False
6,3.6438561897747244,1,False
6,3.6438561897747244,2,False
6,3.6438561897747244,3,False
6,3.0588936890535683,4,False
6,3.0588936890535683,5,False
6,3.0588936890535683,6,False
6,2.6438561897747244,7,True
6,2.6438561897747244,8,True
6,2.6438561897747244,9,True
6,2.321928094887362,10,True
6,2.321928094887362,11,True
6,2.321928094887362,12,True
6,2.321928094887362,13,True
6,2.321928094887362,14,True
6,2.321928094887362,15,True
6,2.321928094887362,16,True
6,2.321928094887362,17,True
6,2.321928094887362,18,True
6,2.321928094887362,19,True
6,2.321928094887362,20,True
6,2.0588936890535683,21,True
6,2.0588936890535683,22,True
6,2.0588936890535683,23,True
6,2.0588936890535683,24,True
6,0.0,0,False
6,0.0,1,False
6,0.0,2,False
6,0.0,3,False
6,0.0,4,False
6,0.0,5,False
6,0.0,6,False
6,0.0,7,False
6,0.0,8,False
6,0.0,9,False
6,0.0,10,False
6,0.0,11,False
6,0.0,12,False
6,0.0,13,False
6,0.0,14,False
6,0.0,15,False
6,0.0,16,False
6,0.0,17,False
6,0.0,18,False
6,0.0,19,False
6,0.0,20,False
6,0.0,21,False
6,0.0,22,False
6,0.0,23,False
6,0.0,24,False
7,4.643856189774724,0,True
7,4.643856189774724,1,True
7,4.643856189774724,2,True
7,4.643856189774724,3,True
7,4.643856189774724,4,True
7,4.643856189774724,5,True
7,4.643856189774724,6,True
7,3.6438561897747244,7,True
7,3.6438561897747244,8,True
7,3.6438561897747244,9,True
7,3.6438561897747244,10,True
7,3.6438561897747244,11,True
7,3.6438561897747244,12,True
7,3.6438561897747244,13,True
7,3.6438561897747244,14,True
7,3.6438561897747244,15,True
7,3.6438561897747244,16,True
7,3.6438561897747244,17,True
7,3.6438561897747244,18,True
7,3.6438561897747244,19,True
7,3.6438561897747244,20,True
7,3.6438561897747244,21,True
7,3.6438561897747244,22,True
7,3.6438561897747244,23,True
7,3.6438561897747244,24,True
7,0.0,0,False
7,0.0,1,False
7,0.0,2,False
7,0.0,3,False
7,0.0,4,False
7,4.643856189774724,5,False
7,4.643856189774724,6,False
7,4.643856189774724,7,False
7,4.643856189774724,8,False
7,4.643856189774724,9,False
7,4.643856189774724,10,False
7,4.643856189774724,11,False
7,4.643856189774724,12,False
7,4.643856189774724,13,False
7,4.643856189774724,14,False
7,4.643856189774724,15,False
7,4.643856189774724,16,False
7,4.643856189774724,17,False
7,4.643856189774724,18,False
7,4.643856189774724,19,False
7,4.643856189774724,20,False
7,4.643856189774724,21,False
7,4.643856189774724,22,False
7,4.643856189774724,23,False
7,4.643856189774724,24,False
7,0.0,0,False
7,0.0,1,False
7,0.0,2,False
7,0.0,3,False
7,0.0,4,False
7,0.0,5,False
7,0.0,6,False
7,0.0,7,False
7,0.0,8,False
7,0.0,9,False
7,0.0,10,False
7,0.0,11,False
7,0.0,12,False
7,0.0,13,False
7,0.0,14,False
7,0.0,15,False
7,0.0,16,False
7,0.0,17,False
7,0.0,18,False
7,0.0,19,False
7,0.0,20,False
7,0.0,21,False
7,0.0,22,False
7,0.0,23,False
7,0.0,24,False
7,4.643856189774724,0,False
7,3.6438561897747244,1,False
7,3.6438561897747244,2,False
7,3.6438561897747244,3,False
7,3.6438561897747244,4,False
7,3.0588936890535683,5,False
7,3.0588936890535683,6,False
7,3.0588936890535683,7,False
7,3.0588936890535683,8,False
7,3.0588936890535683,9,False
7,3.0588936890535683,10,False
7,3.0588936890535683,11,False
7,3.0588936890535683,12,False
7,3.0588936890535683,13,False
7,3.0588936890535683,14,False
7,3.0588936890535683,15,False
7,3.0588936890535683,16,False
7,3.0588936890535683,17,False
7,3.0588936890535683,18,False
7,3.0588936890535683,19,False
7,3.0588936890535683,20,False
7,3.0588936890535683,21,False
7,3.0588936890535683,22,False
7,3.0588936890535683,23,False
7,3.0588936890535683,24,False
7,4.643856189774724,0,False
7,3.6438561897747244,1,False
7,3.6438561897747244,2,False
7,3.6438561897747244,3,False
7,3.6438561897747244,4,False
7,3.0588936890535683,5,False
7,3.0588936890535683,6,False
7,3.0588936890535683,7,False
7,3.0588936890535683,8,False
7,3.0588936890535683,9,False
7,3.0588936890535683,10,False
7,2.6438561897747244,11,True
7,2.6438561897747244,12,True
7,2.6438561897747244,13,True
7,2.6438561897747244,14,True
7,2.6438561897747244,15,True
7,2.6438561897747244,16,True
7,2.6438561897747244,17,True
7,2.6438561897747244,18,True
7,2.6438561897747244,19,True
7,2.6438561897747244,20,True
7,2.6438561897747244,21,True
7,2.6438561897747244,22,True
7,2.6438561897747244,23,True
7,2.6438561897747244,24,True
7,0.0,0,False
7,4.643856189774724,1,False
7,4.643856189774724,2,False
7,4.643856189774724,3,False
7,4.643856189774724,4,False
7,4.643856189774724,5,False
7,4.643856189774724,6,False
7,4.643856189774724,7,False
7,4.643856189774724,8,False
7,4.643856189774724,9,False
7,4.643856189774724,10,False
7,4.643856189774724,11,False
7,4.643856189774724,12,False
7,4.643856189774724,13,False
7,4.643856189774724,14,False
7,4.643856189774724,15,False
7,4.643856189774724,16,False
7,4.643856189774724,17,False
7,4.643856189774724,18,False
7,4.643856189774724,19,False
7,4.643856189774724,20,False
7,4.643856189774724,21,False
7,4.643856189774724,22,False
7,4.643856189774724,23,False
7,4.643856189774724,24,False
7,0.0,0,False
7,0.0,1,False
7,0.0,2,False
7,0.0,3,False
7,0.0,4,False
7,0.0,5,False
7,0.0,6,False
7,0.0,7,False
7,0.0,8,False
7,0.0,9,False
7,0.0,10,False
7,4.643856189774724,11,False
7,4.643856189774724,12,False
7,4.643856189774724,13,False
7,4.643856189774724,14,False
7,4.643856189774724,15,False
7,4.643856189774724,16,False
7,4.643856189774724,17,False
7,4.643856189774724,18,False
7,4.643856189774724,19,False
7,4.643856189774724,20,False
7,4.643856189774724,21,False
7,4.643856189774724,22,False
7,4.643856189774724,23,False
7,4.643856189774724,24,False
7,0.0,0,False
7,0.0,1,False
7,0.0,2,False
7,0.0,3,False
7,0.0,4,False
7,0.0,5,False
7,0.0,6,False
7,0.0,7,False
7,0.0,8,False
7,0.0,9,False
7,0.0,10,False
7,0.0,11,False
7,0.0,12,False
7,0.0,13,False
7,0.0,14,False
7,0.0,15,False
7,0.0,16,False
7,0.0,17,False
7,0.0,18,False
7,0.0,19,False
7,0.0,20,False
7,0.0,21,False
7,0.0,22,False
7,0.0,23,False
7,0.0,24,False
7,0.0,0,False
7,3.6438561897747244,1,False
7,3.6438561897747244,2,False
7,3.6438561897747244,3,False
7,3.0588936890535683,4,False
7,3.0588936890535683,5,False
7,3.0588936890535683,6,False
7,2.6438561897747244,7,True
7,2.6438561897747244,8,True
7,2.6438561897747244,9,True
7,2.321928094887362,10,True
7,2.321928094887362,11,True
7,2.321928094887362,12,True
7,2.321928094887362,13,True
7,2.321928094887362,14,True
7,2.321928094887362,15,True
7,2.321928094887362,16,True
7,2.321928094887362,17,True
7,2.321928094887362,18,True
7,2.321928094887362,19,True
7,2.321928094887362,20,True
7,2.0588936890535683,21,True
7,2.0588936890535683,22,True
7,2.0588936890535683,23,True
7,2.0588936890535683,24,True
7,0.0,0,False
7,0.0,1,False
7,0.0,2,False
7,0.0,3,False
7,0.0,4,False
7,0.0,5,False
7,0.0,6,False
7,0.0,7,False
7,0.0,8,False
7,0.0,9,False
7,0.0,10,False
7,0.0,11,False
7,0.0,12,False
7,0.0,13,False
7,0.0,14,False
7,0.0,15,False
7,0.0,16,False
7,0.0,17,False
7,0.0,18,False
7,0.0,19,False
7,0.0,20,False
7,0.0,21,False
7,0.0,22,False
7,0.0,23,False
7,0.0,24,False
8,0.0,0,False
8,0.0,1,False
8,0.0,2,False
8,0.0,3,False
8,0.0,4,False
8,0.0,5,False
8,0.0,6,False
8,4.643856189774724,7,False
8,4.643856189774724,8,False
8,4.643856189774724,9,False
8,4.643856189774724,10,False
8,4.643856189774724,11,False
8,4.643856189774724,12,False
8,4.643856189774724,13,False
8,4.643856189774724,14,False
8,4.643856189774724,15,False
8,4.643856189774724,16,False
8,4.643856189774724,17,False
8,4.643856189774724,18,False
8,4.643856189774724,19,False
8,4.643856189774724,20,False
8,4.643856189774724,21,False
8,4.643856189774724,22,False
8,4.643856189774724,23,False
8,4.643856189774724,24,False
8,0.0,0,False
8,0.0,1,False
8,0.0,2,False
8,0.0,3,False
8,0.0,4,False
8,0.0,5,False
8,0.0,6,False
8,0.0,7,False
8,0.0,8,False
8,0.0,9,False
8,0.0,10,False
8,0.0,11,False
8,0.0,12,False
8,0.0,13,False
8,0.0,14,False
8,0.0,15,False
8,0.0,16,False
8,0.0,17,False
8,0.0,18,False
8,0.0,19,False
8,0.0,20,False
8,0.0,21,False
8,0.0,22,False
8,0.0,23,False
8,0.0,24,False
8,0.0,0,False
8,0.0,1,False
8,0.0,2,False
8,0.0,3,False
8,0.0,4,False
8,0.0,5,False
8,0.0,6,False
8,0.0,7,False
8,0.0,8,False
8,0.0,9,False
8,0.0,10,False
8,0.0,11,False
8,0.0,12,False
8,0.0,13,False
8,0.0,14,False
8,0.0,15,False
8,0.0,16,False
8,0.0,17,False
8,0.0,18,False
8,0.0,19,False
8,0.0,20,False
8,0.0,21,False
8,0.0,22,False
8,0.0,23,False
8,0.0,24,False
8,0.0,0,False
8,0.0,1,False
8,0.0,2,False
8,0.0,3,False
8,0.0,4,False
8,0.0,5,False
8,0.0,6,False
8,0.0,7,False
8,0.0,8,False
8,0.0,9,False
8,0.0,10,False
8,4.643856189774724,11,False
8,4.643856189774724,12,False
8,4.643856189774724,13,False
8,4.643856189774724,14,False
8,4.643856189774724,15,False
8,4.643856189774724,16,False
8,4.643856189774724,17,False
8,4.643856189774724,18,False
8,4.643856189774724,19,False
8,4.643856189774724,20,False
8,4.643856189774724,21,False
8,4.643856189774724,22,False
8,4.643856189774724,23,False
8,4.643856189774724,24,False
8,4.643856189774724,0,False
8,3.6438561897747244,1,False
8,3.6438561897747244,2,False
8,3.6438561897747244,3,False
8,3.6438561897747244,4,False
8,3.0588936890535683,5,False
8,3.0588936890535683,6,False
8,3.0588936890535683,7,False
8,3.0588936890535683,8,False
8,3.0588936890535683,9,False
8,3.0588936890535683,10,False
8,2.6438561897747244,11,True
8,2.6438561897747244,12,True
8,2.6438561897747244,13,True
8,2.6438561897747244,14,True
8,2.6438561897747244,15,True
8,2.6438561897747244,16,True
8,2.6438561897747244,17,True
8,2.6438561897747244,18,True
8,2.6438561897747244,19,True
8,2.6438561897747244,20,True
8,2.6438561897747244,21,True
8,2.6438561897747244,22,True
8,2.6438561897747244,23,True
8,2.6438561897747244,24,True
8,0.0,0,False
8,4.643856189774724,1,False
8,4.643856189774724,2,False
8,4.643856189774724,3,False
8,4.643856189774724,4,False
8,4.643856189774724,5,False
8,4.643856189774724,6,False
8,4.643856189774724,7,False
8,4.643856189774724,8,False
8,4.643856189774724,9,False
8,4.643856189774724,10,False
8,4.643856189774724,11,False
8,4.643856189774724,12,False
8,4.643856189774724,13,False
8,4.643856189774724,14,False
8,4.643856189774724,15,False
8,4.643856189774724,16,False
8,4.643856189774724,17,False
8,4.643856189774724,18,False
8,4.643856189774724,19,False
8,4.643856189774724,20,False
8,4.643856189774724,21,False
8,4.643856189774724,22,False
8,4.643856189774724,23,False
8,4.643856189774724,24,False
8,0.0,0,False
8,0.0,1,False
8,0.0,2,False
8,0.0,3,False
8,0.0,4,False
8,0.0,5,False
8,0.0,6,False
8,0.0,7,False
8,0.0,8,False
8,0.0,9,False
8,0.0,10,False
8,0.0,11,False
8,0.0,12,False
8,0.0,13,False
8,0.0,14,False
8,0.0,15,False
8,0.0,16,False
8,0.0,17,False
8,0.0,18,False
8,0.0,19,False
8,0.0,20,False
8,0.0,21,False
8,0.0,22,False
8,0.0,23,False
8,0.0,24,False
8,0.0,0,False
8,0.0,1,False
8,0.0,2,False
8,0.0,3,False
8,0.0,4,False
8,0.0,5,False
8,0.0,6,False
8,0.0,7,False
8,0.0,8,False
8,0.0,9,False
8,0.0,10,False
8,0.0,11,False
8,0.0,12,False
8,0.0,13,False
8,0.0,14,False
8,0.0,15,False
8,0.0,16,False
8,0.0,17,False
8,0.0,18,False
8,0.0,19,False
8,0.0,20,False
8,0.0,21,False
8,0.0,22,False
8,0.0,23,False
8,0.0,24,False
8,0.0,0,False
8,0.0,1,False
8,0.0,2,False
8,0.0,3,False
8,0.0,4,False
8,0.0,5,False
8,0.0,6,False
8,0.0,7,False
8,0.0,8,False
8,0.0,9,False
8,0.0,10,False
8,0.0,11,False
8,0.0,12,False
8,0.0,13,False
8,0.0,14,False
8,0.0,15,False
8,0.0,16,False
8,0.0,17,False
8,0.0,18,False
8,0.0,19,False
8,0.0,20,False
8,4.643856189774724,21,False
8,4.643856189774724,22,False
8,4.643856189774724,23,False
8,4.643856189774724,24,False
8,0.0,0,False
8,0.0,1,False
8,0.0,2,False
8,0.0,3,False
8,0.0,4,False
8,0.0,5,False
8,0.0,6,False
8,0.0,7,False
8,0.0,8,False
8,0.0,9,False
8,0.0,10,False
8,0.0,11,False
8,0.0,12,False
8,0.0,13,False
8,0.0,14,False
8,0.0,15,False
8,0.0,16,False
8,0.0,17,False
8,0.0,18,False
8,0.0,19,False
8,0.0,20,False
8,0.0,21,False
8,0.0,22,False
8,0.0,23,False
8,0.0,24,False
9,0.0,0,False
9,0.0,1,False
9,0.0,2,False
9,0.0,3,False
9,0.0,4,False
9,0.0,5,False
9,0.0,6,False
9,4.643856189774724,7,False
9,4.643856189774724,8,False
9,4.643856189774724,9,False
9,4.643856189774724,10,False
9,4.643856189774724,11,False
9,4.643856189774724,12,False
9,4.643856189774724,13,False
9,4.643856189774724,14,False
9,4.643856189774724,15,False
9,4.643856189774724,16,False
9,4.643856189774724,17,False
9,4.643856189774724,18,False
9,4.643856189774724,19,False
9,4.643856189774724,20,False
9,4.643856189774724,21,False
9,4.643856189774724,22,False
9,4.643856189774724,23,False
9,4.643856189774724,24,False
9,0.0,0,False
9,0.0,1,False
9,0.0,2,False
9,0.0,3,False
9,0.0,4,False
9,0.0,5,False
9,0.0,6,False
9,0.0,7,False
9,0.0,8,False
9,0.0,9,False
9,0.0,10,False
9,0.0,11,False
9,0.0,12,False
9,0.0,13,False
9,0.0,14,False
9,0.0,15,False
9,0.0,16,False
9,0.0,17,False
9,0.0,18,False
9,0.0,19,False
9,0.0,20,False
9,0.0,21,False
9,0.0,22,False
9,0.0,23,False
9,0.0,24,False
9,0.0,0,False
9,0.0,1,False
9,0.0,2,False
