loss,step,goal_pred_acc
1.0577409,499,0.07152063
1.1722449,500,0.10128126
1.146729,501,0.09593199
1.2092141,502,0.10294969
1.1155212,503,0.08403361
1.1288656,504,0.114250615
1.0819863,505,0.08897243
1.1118156,506,0.09323583
1.1515082,507,0.09854898
1.2030808,508,0.09965035
1.1349173,509,0.113758184
1.1665089,510,0.099759616
1.1337917,511,0.09862523
1.1451597,512,0.1082353
1.1480583,513,0.095662504
1.0585867,514,0.08853503
1.1442372,515,0.09805116
1.1484754,516,0.09620098
1.1559635,517,0.09418116
1.1091541,518,0.105781056
1.1621023,519,0.08279507
1.1829921,520,0.09299588
1.1537495,521,0.09610706
1.0854402,522,0.120460056
1.1736109,523,0.09048179
1.1113957,524,0.09751552
1.1233419,525,0.08898569
1.1378592,526,0.10118343
1.0870334,527,0.097880304
1.2092012,528,0.101347394
1.1562076,529,0.08318373
1.1134088,530,0.08026554
1.1363932,531,0.10462287
1.1418831,532,0.10618364
1.1108711,533,0.103676915
1.1662587,534,0.09742977
1.132225,535,0.10636982
1.063479,536,0.1002522
1.1077594,537,0.110500604
1.1399065,538,0.11663597
1.0954969,539,0.08832613
1.1772767,540,0.0967366
1.2201549,541,0.105170384
1.1855929,542,0.10864346
1.1271926,543,0.10659273
1.1178752,544,0.10217655
1.1877756,545,0.115455106
1.100349,546,0.12461059
1.1144025,547,0.096480586
1.1483583,548,0.08497906
1.1430825,549,0.09030303
1.1332672,550,0.10563798
1.1751269,551,0.11171171
1.1264641,552,0.11455108
1.2040867,553,0.11111111
1.1632214,554,0.11448598
1.0749042,555,0.11083437
1.1163671,556,0.09823062
1.0934188,557,0.1058104
1.1004106,558,0.12063686
1.1750916,559,0.09836065
1.1304189,560,0.10669078
1.1088625,561,0.11062225
1.1192838,562,0.10459492
1.143296,563,0.10989678
1.084714,564,0.09913259
1.1223738,565,0.1092796
1.065762,566,0.09475679
1.0896065,567,0.10669192
1.0872812,568,0.096658714
1.091553,569,0.0915493
1.1248386,570,0.104814135
1.0772626,571,0.11454312
1.118199,572,0.11973122
1.1278267,573,0.1096142
1.0887117,574,0.10918114
1.101952,575,0.08641203
1.0647244,576,0.108158216
1.1115719,577,0.10940381
1.1446995,578,0.098087594
1.1355144,579,0.11163896
1.1360927,580,0.108776264
1.1508964,581,0.113173656
1.1633117,582,0.10519952
1.1117816,583,0.10859189
1.1582438,584,0.114008486
1.0474561,585,0.11259542
1.139672,586,0.10346926
1.0829579,587,0.11533587
1.1263671,588,0.11943936
1.1342862,589,0.109823056
1.1285865,590,0.11244739
1.1246512,591,0.09382567
1.1497608,592,0.10462287
1.1011888,593,0.10809179
1.1409069,594,0.108204514
1.190173,595,0.11216056
1.1291584,596,0.11677935
1.0810403,597,0.10692588
1.1413702,598,0.11340206
1.0883074,599,0.10985562
1.1794635,600,0.106778644
1.1846651,601,0.115593016
1.1728934,602,0.11593341
1.1543934,603,0.1098301
1.1611055,604,0.10554886
1.1143205,605,0.10236221
1.0816653,606,0.111386135
1.0958958,607,0.11455696
1.1234617,608,0.11825981
1.091354,609,0.10904734
1.1702257,610,0.113184825
1.1331748,611,0.11083592
1.1246136,612,0.107495636
1.1884494,613,0.11390187
1.1203803,614,0.11192214
1.1143072,615,0.12867647
1.1337528,616,0.11990111
1.111284,617,0.077873915
1.1263627,618,0.118429005
1.1333556,619,0.0968523
1.1111709,620,0.10882709
1.1817576,621,0.10724809
1.1051157,622,0.11225728
1.158692,623,0.110311754
1.1651154,624,0.11507692
1.1390456,625,0.123321116
1.0905895,626,0.11179741
1.1040257,627,0.11083894
1.1001191,628,0.1263093
1.1598963,629,0.12040333
1.1469828,630,0.10264105
1.085969,631,0.115456246
1.1613853,632,0.114234455
1.0988573,633,0.1215971
1.0795498,634,0.115624994
1.185942,635,0.11032864
1.1046581,636,0.11838943
1.0927957,637,0.10243598
1.1025982,638,0.118387915
1.2109249,639,0.12499999
1.1889296,640,0.117096014
1.0642068,641,0.1043585
1.0998216,642,0.123201996
1.1507722,643,0.12964055
1.1203914,644,0.11578947
1.0937417,645,0.10755993
1.1227111,646,0.10519877
1.1418146,647,0.0992823
1.1490302,648,0.11319613
1.1227494,649,0.11901914
1.0338416,650,0.11586902
1.1412076,651,0.11927144
1.1453841,652,0.10583942
1.1054968,653,0.102675796
1.1594939,654,0.12840237
1.061693,655,0.110625
1.1263746,656,0.11400248
1.1207626,657,0.12477175
1.1820699,658,0.121194035
1.1635805,659,0.111966826
1.1510032,660,0.123231135
1.166992,661,0.11226357
1.1877202,662,0.12097735
1.0660557,663,0.12857142
1.1086519,664,0.11626429
1.142254,665,0.10727273
1.1370808,666,0.1298077
1.101567,667,0.12944785
1.1310351,668,0.11930044
1.0946094,669,0.12256098
1.0961899,670,0.12081785
1.1235574,671,0.1068376
1.0572393,672,0.12531646
1.1562124,673,0.11394659
1.1189954,674,0.117154814
1.0771433,675,0.10821134
1.1472507,676,0.124848485
1.1308099,677,0.10828796
1.1212678,678,0.11277744
1.1168343,679,0.11503347
1.1208677,680,0.11609337
1.0916154,681,0.114321604
1.1417567,682,0.10856453
1.1610005,683,0.1319403
1.1058657,684,0.11980137
1.1432587,685,0.09691097
1.109743,686,0.11214375
1.0519735,687,0.12408313
1.145354,688,0.11083437
1.1802465,689,0.12197997
1.1593372,690,0.11030741
1.0643014,691,0.11626429
1.190664,692,0.113274336
1.1245404,693,0.13966143
1.1235801,694,0.1056166
1.1700535,695,0.098802395
1.1172856,696,0.11794228
1.1787748,697,0.106731355
1.1333723,698,0.111247696
1.1158518,699,0.121818185
1.1093719,700,0.12986198
1.1458168,701,0.10789632
1.1475403,702,0.1334142
1.1065472,703,0.112693496
1.167263,704,0.100238666
1.0630217,705,0.14202334
1.0999819,706,0.12339646
1.1690047,707,0.11016433
1.1832117,708,0.123335265
1.2048539,709,0.112692766
1.130739,710,0.11976048
1.1477648,711,0.11813843
1.0653813,712,0.11586902
1.1608343,713,0.11800121
1.1228788,714,0.11609337
1.1279631,715,0.1066246
1.0949942,716,0.12263575
1.1448566,717,0.11706102
1.1035334,718,0.12553063
1.1671213,719,0.12801932
1.1264123,720,0.112161316
1.1150032,721,0.11829268
1.2166172,722,0.12020905
1.1679742,723,0.11137441
1.056706,724,0.11173533
1.1788464,725,0.11671555
1.1811718,726,0.12901308
1.1410855,727,0.120460056
1.1270301,728,0.12079701
1.1368533,729,0.12972973
1.174626,730,0.12061794
1.1711291,731,0.1362545
1.1710328,732,0.1227246
1.0778619,733,0.12307692
1.1204973,734,0.12674348
1.1677512,735,0.10300177
1.0926827,736,0.11131498
1.1179637,737,0.10659273
1.0979869,738,0.10747957
1.050398,739,0.12515262
1.193269,740,0.12825058
1.1304611,741,0.11362249
1.0945734,742,0.11797406
1.1365137,743,0.10272277
1.070309,744,0.123001225
1.1529875,745,0.10475031
1.1087067,746,0.109975964
1.0782555,747,0.11282367
1.1807745,748,0.12514898
1.0971892,749,0.118881114
1.1641967,750,0.13305737
1.1061207,751,0.112338856
1.0659852,752,0.11768293
1.1170567,753,0.111647554
1.1326131,754,0.1205036
1.101711,755,0.1087344
1.1830951,756,0.11176819
1.1501616,757,0.12707838
1.1610469,758,0.113608755
1.1535096,759,0.11800121
1.048589,760,0.118518524
1.1099284,761,0.107230395
1.0665011,762,0.11810013
1.1327169,763,0.11764707
1.0973268,764,0.12538989
1.1283597,765,0.12094395
1.128615,766,0.12263575
1.1862724,767,0.12927537
1.1030493,768,0.12461443
1.1215189,769,0.1235474
1.1044657,770,0.12599388
1.0819241,771,0.11310259
1.1187012,772,0.14160948
1.1060647,773,0.119626164
1.1452123,774,0.13366033
1.1704235,775,0.12887828
1.1856014,776,0.11508177
1.0477012,777,0.11619283
1.0851953,778,0.1109741
1.1122704,779,0.112462
1.1220913,780,0.09543569
1.0472636,781,0.12096774
1.1367667,782,0.110843375
1.0809454,783,0.11282367
1.0983301,784,0.12462372
1.0876328,785,0.11221945
1.1617887,786,0.11901914
1.078719,787,0.12692544
1.1043158,788,0.110497236
1.1201848,789,0.12327948
1.0581632,790,0.10336239
1.1515794,791,0.1107164
1.1058785,792,0.11899039
1.1560336,793,0.112462
1.0214669,794,0.11320755
1.1334727,795,0.1086028
1.1624603,796,0.119411774
1.0992631,797,0.10737852
1.0616845,798,0.11640867
1.1099242,799,0.1215971
1.1011873,800,0.10162357
1.1895849,801,0.10838324
1.1242708,802,0.10714286
1.1249262,803,0.11464585
1.1147337,804,0.11178615
1.1103897,805,0.12636696
1.0811384,806,0.118811876
1.1100674,807,0.11771919
1.0957676,808,0.11487304
1.1048928,809,0.12857142
1.1383812,810,0.13162597
1.0863823,811,0.098170735
1.1264061,812,0.12402167
1.1063484,813,0.11024566
1.1828789,814,0.13333334
1.0956491,815,0.123471886
1.1017804,816,0.1314181
1.0880011,817,0.13275434
1.0939391,818,0.10464396
1.0683061,819,0.104938276
1.1270511,820,0.11515514
1.1343632,821,0.102517985
1.140251,822,0.13619632
1.1467435,823,0.12021532
1.0914514,824,0.11708483
1.1212373,825,0.12179105
1.0640087,826,0.12334802
1.1279237,827,0.11002445
1.1489285,828,0.12462372
1.0460868,829,0.11557789
1.0965621,830,0.12826747
1.1067542,831,0.13996316
1.1479515,832,0.113408156
1.0625756,833,0.13112746
1.0967482,834,0.10640871
1.1053404,835,0.11342735
1.1489377,836,0.11190476
1.0811148,837,0.1136646
1.1018789,838,0.1319828
1.0846328,839,0.10139647
1.1166111,840,0.11793021
1.1041993,841,0.111378685
1.1796057,842,0.11506024
1.1439381,843,0.13532935
1.0791209,844,0.11731493
1.1607507,845,0.1039953
1.1357095,846,0.11618258
1.0671533,847,0.115360506
1.1081145,848,0.113513514
1.0783961,849,0.13508558
1.0761267,850,0.09956441
1.1098471,851,0.13500306
1.093583,852,0.11258697
1.0213274,853,0.12199747
1.1504337,854,0.1143201
1.1143813,855,0.12515338
1.134716,856,0.12889433
1.0667833,857,0.11473355
1.1166935,858,0.10398098
1.1647139,859,0.11117753
1.106997,860,0.12523249
1.0929959,861,0.12793572
1.0774543,862,0.13864307
1.0764568,863,0.1083806
1.1489415,864,0.102657005
1.0789058,865,0.10370371
1.1236125,866,0.120218575
1.1067336,867,0.12180269
1.0841138,868,0.12592137
1.1469442,869,0.124333926
1.0901519,870,0.14037266
1.1696806,871,0.13927078
1.0671543,872,0.1208516
1.0997243,873,0.12406484
1.1444117,874,0.12960687
1.1330436,875,0.094173044
1.0357157,876,0.1236793
1.1005607,877,0.12
1.120371,878,0.11882998
1.1188014,879,0.128236
1.0755093,880,0.109580465
1.1063904,881,0.11789601
1.0844151,882,0.11398644
1.1249676,883,0.119091466
1.1457152,884,0.11013474
1.1421653,885,0.106132075
1.1535691,886,0.10872163
1.127946,887,0.1295052
1.1404349,888,0.13205282
1.1067563,889,0.10880196
1.0925461,890,0.11405168
1.1191447,891,0.1229754
1.0530522,892,0.10165184
1.073286,893,0.11227637
1.1248981,894,0.12100737
1.1315243,895,0.12068965
1.1448013,896,0.124256834
1.1019381,897,0.11472393
1.1796466,898,0.113230035
1.0577767,899,0.12333965
1.1469127,900,0.11482382
1.1697397,901,0.13123208
1.1249502,902,0.11649295
1.1354172,903,0.118945435
1.0542186,904,0.10824418
1.0963805,905,0.11978221
1.1394317,906,0.13570566
1.0995365,907,0.10775862
1.1088582,908,0.112053305
1.1516575,909,0.125
1.0971512,910,0.1249227
1.0872041,911,0.114056714
1.1076773,912,0.11966326
1.1085197,913,0.12353305
1.0984918,914,0.117468044
1.0652546,915,0.12065813
1.1198372,916,0.11896135
1.0689412,917,0.11865482
1.1000952,918,0.12316177
1.1151866,919,0.093446605
1.0380167,920,0.12290503
1.1192433,921,0.11775701
1.1480143,922,0.12588653
1.1044303,923,0.13080685
1.1325011,924,0.11452184
1.1327896,925,0.11717297
1.0661647,926,0.123659305
1.1274836,927,0.12515338
1.0527825,928,0.12017434
1.0543306,929,0.12388818
1.0777853,930,0.13542926
1.1159188,931,0.12370505
1.0128889,932,0.11671924
1.1309893,933,0.12795633
1.1319745,934,0.13325472
1.1224105,935,0.13300492
1.1153055,936,0.11207431
1.0981417,937,0.12268804
1.1423304,938,0.12386156
1.1001056,939,0.1344994
1.1209359,940,0.13402061
1.1086295,941,0.13729128
1.1494681,942,0.12392638
1.1291796,943,0.12760736
1.119479,944,0.110625
1.1573356,945,0.110373944
1.160248,946,0.13211979
1.0888189,947,0.104658194
1.1183814,948,0.10437912
1.1111875,949,0.11874623
1.106507,950,0.12106538
1.0613241,951,0.107187115
1.0437641,952,0.12539384
1.148398,953,0.12638718
1.1073798,954,0.108776264
1.1388849,955,0.14053077
1.131483,956,0.12195122
1.1232355,957,0.12797074
1.0777081,958,0.12476723
1.095607,959,0.1365559
1.1418699,960,0.12608159
1.094325,961,0.11642157
1.0835772,962,0.11484423
1.1085457,963,0.120793276
1.0722355,964,0.12084593
1.1171812,965,0.11245466
1.0585191,966,0.12115505
1.090267,967,0.12423501
1.148067,968,0.12840703
1.1509837,969,0.13782817
1.0664057,970,0.12577447
1.1536933,971,0.13473055
1.1349297,972,0.12956205
1.1255238,973,0.112814225
1.1768265,974,0.13105077
1.0588698,975,0.12315271
1.1193833,976,0.12554654
1.1024983,977,0.12423124
1.1002043,978,0.11330935
1.058964,979,0.11531308
1.1767471,980,0.10992908
1.0736974,981,0.1121892
1.0738193,982,0.12662943
1.1464678,983,0.13192771
1.0936728,984,0.106906906
1.037701,985,0.10791826
1.0709878,986,0.101297095
1.0585467,987,0.12025317
1.1228943,988,0.13684835
1.1176249,989,0.13386309
1.0885465,990,0.12415488
1.0985506,991,0.12811172
1.1200747,992,0.12814225
1.1258107,993,0.121718384
1.0734172,994,0.12852664
1.1258261,995,0.13223644
1.0389663,996,0.098742135
1.0889835,997,0.13492063
1.140231,998,0.11392405
1.12065,999,0.12712896
1.1055933,1000,0.12583587
1.0681317,1001,0.12248866
1.1101059,1002,0.12654321
1.1085254,1003,0.10738254
1.1135777,1004,0.13288835
1.101705,1005,0.12152358
1.127875,1006,0.1297847
1.0899638,1007,0.11290322
